hum,windspeed,Predicted Y
0.52,0.1642,0.20982349413207851
0.62,0.1642,0.19142742835791027
0.62,0.0896,0.19142742835791027
0.66,0.0,0.18406900204824295
0.7,0.1343,0.17671057573857565
0.74,0.0896,0.16935214942890833
0.84,0.1343,0.15095608365474006
0.79,0.194,0.16015411654182418
0.79,0.1045,0.16015411654182418
0.79,0.0896,0.16015411654182418
0.7,0.0,0.17671057573857565
0.62,0.1045,0.19142742835791027
0.56,0.0,0.2024650678224112
0.44,0.2985,0.22454034675141316
0.39,0.2239,0.23373837963849725
0.37,0.2239,0.2374175927933309
0.33,0.2537,0.24477601910299823
0.33,0.2537,0.24477601910299823
0.37,0.2836,0.2374175927933309
0.33,0.2985,0.24477601910299823
0.26,0.2985,0.25765326514491604
0.32,0.3582,0.24661562568041506
0.39,0.1343,0.23373837963849725
0.39,0.1343,0.23373837963849725
0.39,0.1343,0.23373837963849725
0.43,0.1343,0.22637995332882996
0.52,0.1642,0.20982349413207851
0.58,0.2239,0.19878585466757756
0.58,0.194,0.19878585466757756
0.51,0.2537,0.21166310070949534
0.54,0.4179,0.20614428097724485
0.54,0.2985,0.20614428097724485
0.51,0.0,0.21166310070949534
0.58,0.1045,0.19878585466757756
0.51,0.1045,0.21166310070949534
0.52,0.194,0.20982349413207851
0.46,0.2537,0.2208611335965795
0.43,0.2537,0.22637995332882996
0.28,0.2985,0.2539740519900824
0.32,0.194,0.24661562568041506
0.34,0.2239,0.2429364125255814
0.34,0.2239,0.2429364125255814
0.36,0.194,0.23925719937074774
0.36,0.2836,0.23925719937074774
0.32,0.1343,0.24661562568041506
0.32,0.1642,0.24661562568041506
0.43,0.1343,0.22637995332882996
0.43,0.1343,0.22637995332882996
0.45,0.1343,0.22270074017399633
0.51,0.1642,0.21166310070949534
0.51,0.1045,0.21166310070949534
0.54,0.0,0.20614428097724485
0.58,0.0,0.19878585466757756
0.58,0.0,0.19878585466757756
0.65,0.1343,0.18590860862565978
0.65,0.1045,0.18590860862565978
0.61,0.0,0.1932670349353271
0.65,0.1343,0.18590860862565978
0.58,0.0,0.19878585466757756
0.62,0.0896,0.19142742835791027
0.49,0.1642,0.215342313864329
0.43,0.2239,0.22637995332882996
0.34,0.194,0.2429364125255814
0.28,0.194,0.2539740519900824
0.25,0.1343,0.2594928717223328
0.25,0.194,0.2594928717223328
0.24,0.0,0.2613324782997497
0.24,0.194,0.2613324782997497
0.3,0.1642,0.2502948388352487
0.3,0.0,0.2502948388352487
0.36,0.1343,0.23925719937074774
0.55,0.4925,0.20430467439982802
0.7,0.2836,0.17671057573857565
0.79,0.194,0.16015411654182418
0.83,0.0,0.1527956902321569
0.79,0.0896,0.16015411654182418
0.74,0.0,0.16935214942890833
0.83,0.1343,0.1527956902321569
0.74,0.194,0.16935214942890833
0.69,0.2537,0.17855018231599248
0.69,0.0,0.17855018231599248
0.69,0.0,0.17855018231599248
0.65,0.0,0.18590860862565978
0.61,0.1045,0.1932670349353271
0.52,0.0,0.20982349413207851
0.46,0.0,0.2208611335965795
0.46,0.1343,0.2208611335965795
0.41,0.2239,0.23005916648366362
0.35,0.0,0.24109680594816457
0.37,0.1642,0.2374175927933309
0.35,0.2985,0.24109680594816457
0.35,0.2537,0.24109680594816457
0.35,0.2985,0.24109680594816457
0.42,0.194,0.2282195599062468
0.47,0.2239,0.21902152701916267
0.47,0.2239,0.21902152701916267
0.53,0.1343,0.20798388755466168
0.56,0.2239,0.2024650678224112
0.43,0.0896,0.22637995332882996
0.51,0.1045,0.21166310070949534
0.51,0.2836,0.21166310070949534
0.51,0.0,0.21166310070949534
0.54,0.194,0.20614428097724485
0.58,0.0,0.19878585466757756
0.62,0.0,0.19142742835791027
0.58,0.0,0.19878585466757756
0.55,0.0,0.20430467439982802
0.49,0.1343,0.215342313864329
0.49,0.2985,0.215342313864329
0.44,0.3582,0.22454034675141316
0.35,0.2985,0.24109680594816457
0.35,0.3582,0.24109680594816457
0.33,0.2239,0.24477601910299823
0.33,0.3284,0.24477601910299823
0.33,0.3582,0.24477601910299823
0.33,0.2537,0.24477601910299823
0.35,0.1642,0.24109680594816457
0.39,0.3284,0.23373837963849725
0.39,0.2537,0.23373837963849725
0.41,0.2239,0.23005916648366362
0.47,0.194,0.21902152701916267
0.59,0.1343,0.19694624809016076
0.55,0.1642,0.20430467439982802
0.62,0.1343,0.19142742835791027
0.55,0.2239,0.20430467439982802
0.62,0.1343,0.19142742835791027
0.7,0.194,0.17671057573857565
0.66,0.2239,0.18406900204824295
0.66,0.194,0.18406900204824295
0.66,0.194,0.18406900204824295
0.46,0.1343,0.2208611335965795
0.41,0.1642,0.23005916648366362
0.36,0.1343,0.23925719937074774
0.3,0.0,0.2502948388352487
0.32,0.0896,0.24661562568041506
0.28,0.1045,0.2539740519900824
0.27,0.1045,0.25581365856749916
0.31,0.1642,0.2484552322578319
0.29,0.194,0.25213444541266555
0.29,0.1045,0.25213444541266555
0.29,0.0,0.25213444541266555
0.33,0.2537,0.24477601910299823
0.35,0.2239,0.24109680594816457
0.39,0.1045,0.23373837963849725
0.52,0.1343,0.20982349413207851
0.55,0.194,0.20430467439982802
0.63,0.1045,0.18958782178049344
0.66,0.1343,0.18406900204824295
0.7,0.1642,0.17671057573857565
0.72,0.1642,0.173031362583742
0.74,0.1343,0.16935214942890833
0.74,0.1642,0.16935214942890833
0.74,0.194,0.16935214942890833
0.74,0.1045,0.16935214942890833
0.66,0.1045,0.18406900204824295
0.63,0.194,0.18958782178049344
0.59,0.1642,0.19694624809016076
0.37,0.2239,0.2374175927933309
0.38,0.194,0.23557798621591408
0.31,0.3582,0.2484552322578319
0.31,0.2537,0.2484552322578319
0.3,0.1343,0.2502948388352487
0.26,0.0,0.25765326514491604
0.19,0.1642,0.2705305111868338
0.26,0.1343,0.25765326514491604
0.29,0.0896,0.25213444541266555
0.33,0.1343,0.24477601910299823
0.37,0.1642,0.2374175927933309
0.37,0.194,0.2374175927933309
0.59,0.194,0.19694624809016076
0.56,0.1642,0.2024650678224112
0.56,0.1343,0.2024650678224112
0.56,0.1045,0.2024650678224112
0.52,0.1045,0.20982349413207851
0.59,0.1045,0.19694624809016076
0.66,0.1045,0.18406900204824295
0.62,0.0,0.19142742835791027
0.7,0.1343,0.17671057573857565
0.66,0.0,0.18406900204824295
0.53,0.1343,0.20798388755466168
0.5,0.1045,0.21350270728691217
0.45,0.0,0.22270074017399633
0.42,0.2985,0.2282195599062468
0.42,0.194,0.2282195599062468
0.38,0.2537,0.23557798621591408
0.36,0.1642,0.23925719937074774
0.42,0.2836,0.2282195599062468
0.66,0.2239,0.18406900204824295
0.59,0.0,0.19694624809016076
0.62,0.1045,0.19142742835791027
0.62,0.1642,0.19142742835791027
0.7,0.0896,0.17671057573857565
0.7,0.1343,0.17671057573857565
0.7,0.0896,0.17671057573857565
0.83,0.0896,0.1527956902321569
0.89,0.0896,0.14175805076765594
0.89,0.1045,0.14175805076765594
0.89,0.194,0.14175805076765594
0.89,0.194,0.14175805076765594
0.89,0.3881,0.14175805076765594
0.83,0.2239,0.1527956902321569
0.89,0.2537,0.14175805076765594
0.83,0.2239,0.1527956902321569
0.83,0.1642,0.1527956902321569
0.83,0.1642,0.1527956902321569
0.83,0.194,0.1527956902321569
0.62,0.1343,0.19142742835791027
0.58,0.1343,0.19878585466757756
0.55,0.2537,0.20430467439982802
0.55,0.2537,0.20430467439982802
0.45,0.2239,0.22270074017399633
0.4,0.2836,0.23189877306108042
0.4,0.1642,0.23189877306108042
0.48,0.1343,0.21718192044174583
0.55,0.1642,0.20430467439982802
0.55,0.1045,0.20430467439982802
0.55,0.0896,0.20430467439982802
0.58,0.1045,0.19878585466757756
0.65,0.1045,0.18590860862565978
0.7,0.0896,0.17671057573857565
0.74,0.1343,0.16935214942890833
0.74,0.1343,0.16935214942890833
0.79,0.0,0.16015411654182418
0.79,0.1343,0.16015411654182418
0.83,0.1343,0.1527956902321569
0.79,0.1045,0.16015411654182418
0.74,0.1045,0.16935214942890833
0.74,0.1343,0.16935214942890833
0.66,0.1343,0.18406900204824295
0.62,0.194,0.19142742835791027
0.46,0.194,0.2208611335965795
0.41,0.1343,0.23005916648366362
0.38,0.194,0.23557798621591408
0.38,0.1642,0.23557798621591408
0.41,0.2239,0.23005916648366362
0.43,0.2239,0.22637995332882996
0.49,0.194,0.215342313864329
0.74,0.2239,0.16935214942890833
0.74,0.2239,0.16935214942890833
0.83,0.2239,0.1527956902321569
0.89,0.1045,0.14175805076765594
0.83,0.1343,0.1527956902321569
0.89,0.1045,0.14175805076765594
0.83,0.1343,0.1527956902321569
0.89,0.0,0.14175805076765594
0.89,0.0,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.89,0.0,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.83,0.1045,0.1527956902321569
0.79,0.1642,0.16015411654182418
0.74,0.1343,0.16935214942890833
0.62,0.1343,0.19142742835791027
0.58,0.1343,0.19878585466757756
0.43,0.0,0.22637995332882996
0.42,0.1642,0.2282195599062468
0.41,0.2239,0.23005916648366362
0.41,0.2537,0.23005916648366362
0.38,0.194,0.23557798621591408
0.31,0.2239,0.2484552322578319
0.38,0.2537,0.23557798621591408
0.48,0.2239,0.21718192044174583
0.51,0.1642,0.21166310070949534
0.58,0.2239,0.19878585466757756
0.58,0.2537,0.19878585466757756
0.58,0.2537,0.19878585466757756
0.61,0.0,0.1932670349353271
0.61,0.0,0.1932670349353271
0.65,0.0896,0.18590860862565978
0.69,0.1045,0.17855018231599248
0.73,0.1045,0.17119175600632516
0.73,0.1045,0.17119175600632516
0.73,0.0896,0.17119175600632516
0.73,0.1343,0.17119175600632516
0.65,0.1343,0.18590860862565978
0.58,0.1045,0.19878585466757756
0.48,0.1642,0.21718192044174583
0.45,0.1045,0.22270074017399633
0.35,0.1343,0.24109680594816457
0.33,0.2239,0.24477601910299823
0.33,0.2239,0.24477601910299823
0.36,0.194,0.23925719937074774
0.36,0.194,0.23925719937074774
0.43,0.2239,0.22637995332882996
0.45,0.1343,0.22270074017399633
0.48,0.2239,0.21718192044174583
0.48,0.2239,0.21718192044174583
0.48,0.2239,0.21718192044174583
0.51,0.1642,0.21166310070949534
0.51,0.2239,0.21166310070949534
0.54,0.1642,0.20614428097724485
0.54,0.1045,0.20614428097724485
0.61,0.0896,0.1932670349353271
0.61,0.0,0.1932670349353271
0.61,0.0,0.1932670349353271
0.56,0.0896,0.2024650678224112
0.54,0.0,0.20614428097724485
0.54,0.0,0.20614428097724485
0.54,0.0,0.20614428097724485
0.51,0.0,0.21166310070949534
0.48,0.0,0.21718192044174583
0.45,0.1343,0.22270074017399633
0.4,0.1045,0.23189877306108042
0.38,0.1343,0.23557798621591408
0.38,0.0,0.23557798621591408
0.36,0.1045,0.23925719937074774
0.36,0.2239,0.23925719937074774
0.36,0.1642,0.23925719937074774
0.46,0.194,0.2208611335965795
0.51,0.1642,0.21166310070949534
0.48,0.1343,0.21718192044174583
0.54,0.0,0.20614428097724485
0.45,0.0,0.22270074017399633
0.45,0.1343,0.22270074017399633
0.48,0.0896,0.21718192044174583
0.51,0.1045,0.21166310070949534
0.54,0.1045,0.20614428097724485
0.54,0.1045,0.20614428097724485
0.61,0.1045,0.1932670349353271
0.73,0.1045,0.17119175600632516
0.78,0.0896,0.161993723119241
0.78,0.2836,0.161993723119241
0.78,0.2836,0.161993723119241
0.74,0.194,0.16935214942890833
0.7,0.0896,0.17671057573857565
0.7,0.1045,0.17671057573857565
0.66,0.0896,0.18406900204824295
0.62,0.0896,0.19142742835791027
0.55,0.1045,0.20430467439982802
0.55,0.1642,0.20430467439982802
0.79,0.3582,0.16015411654182418
0.79,0.1642,0.16015411654182418
0.79,0.1343,0.16015411654182418
0.84,0.0896,0.15095608365474006
0.84,0.0896,0.15095608365474006
0.84,0.2239,0.15095608365474006
0.79,0.194,0.16015411654182418
0.83,0.0896,0.1527956902321569
0.89,0.1642,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.89,0.1642,0.14175805076765594
0.89,0.1642,0.14175805076765594
0.89,0.1045,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.83,0.1343,0.1527956902321569
0.79,0.0896,0.16015411654182418
0.84,0.1343,0.15095608365474006
0.79,0.0,0.16015411654182418
0.66,0.1343,0.18406900204824295
0.52,0.1642,0.20982349413207851
0.47,0.1045,0.21902152701916267
0.41,0.1045,0.23005916648366362
0.37,0.2537,0.2374175927933309
0.47,0.1343,0.21902152701916267
0.41,0.2239,0.23005916648366362
0.59,0.4925,0.19694624809016076
0.79,0.3582,0.16015411654182418
0.84,0.2239,0.15095608365474006
0.79,0.2537,0.16015411654182418
0.79,0.0896,0.16015411654182418
0.74,0.1045,0.16935214942890833
0.79,0.1343,0.16015411654182418
0.79,0.1045,0.16015411654182418
0.74,0.194,0.16935214942890833
0.74,0.1045,0.16935214942890833
0.79,0.0896,0.16015411654182418
0.79,0.1045,0.16015411654182418
0.78,0.1045,0.161993723119241
0.79,0.1343,0.16015411654182418
0.7,0.0896,0.17671057573857565
0.66,0.1045,0.18406900204824295
0.62,0.1642,0.19142742835791027
0.59,0.0,0.19694624809016076
0.53,0.2239,0.20798388755466168
0.49,0.1343,0.215342313864329
0.49,0.2836,0.215342313864329
0.42,0.1045,0.2282195599062468
0.47,0.2537,0.21902152701916267
0.66,0.5821,0.18406900204824295
0.66,0.5821,0.18406900204824295
0.53,0.0,0.20798388755466168
0.63,0.1343,0.18958782178049344
0.59,0.1343,0.19694624809016076
0.66,0.1343,0.18406900204824295
0.62,0.0896,0.19142742835791027
0.74,0.0896,0.16935214942890833
0.84,0.1045,0.15095608365474006
0.7,0.0,0.17671057573857565
0.7,0.0896,0.17671057573857565
0.66,0.0,0.18406900204824295
0.62,0.0,0.19142742835791027
0.74,0.0896,0.16935214942890833
0.66,0.1045,0.18406900204824295
0.7,0.0,0.17671057573857565
0.55,0.0,0.20430467439982802
0.49,0.2239,0.215342313864329
0.49,0.194,0.215342313864329
0.47,0.0,0.21902152701916267
0.35,0.0,0.24109680594816457
0.31,0.194,0.2484552322578319
0.29,0.2537,0.25213444541266555
0.31,0.1642,0.2484552322578319
0.29,0.1642,0.25213444541266555
0.29,0.0,0.25213444541266555
0.33,0.194,0.24477601910299823
0.35,0.2537,0.24109680594816457
0.34,0.1642,0.2429364125255814
0.52,0.1343,0.20982349413207851
0.55,0.2239,0.20430467439982802
0.59,0.194,0.19694624809016076
0.66,0.1642,0.18406900204824295
0.66,0.1045,0.18406900204824295
0.66,0.1343,0.18406900204824295
0.66,0.1343,0.18406900204824295
0.7,0.1343,0.17671057573857565
0.7,0.1642,0.17671057573857565
0.7,0.1642,0.17671057573857565
0.66,0.1642,0.18406900204824295
0.62,0.1045,0.19142742835791027
0.56,0.0,0.2024650678224112
0.42,0.194,0.2282195599062468
0.42,0.0,0.2282195599062468
0.37,0.1343,0.2374175927933309
0.33,0.0,0.24477601910299823
0.38,0.3284,0.23557798621591408
0.35,0.3582,0.24109680594816457
0.66,0.2537,0.18406900204824295
0.7,0.2537,0.17671057573857565
0.62,0.1343,0.19142742835791027
0.62,0.1045,0.19142742835791027
0.62,0.0896,0.19142742835791027
0.62,0.0,0.19142742835791027
0.58,0.0896,0.19878585466757756
0.58,0.0896,0.19878585466757756
0.66,0.0896,0.18406900204824295
0.66,0.0896,0.18406900204824295
0.7,0.194,0.17671057573857565
0.7,0.1045,0.17671057573857565
0.7,0.1045,0.17671057573857565
0.7,0.1045,0.17671057573857565
0.66,0.1343,0.18406900204824295
0.58,0.2836,0.19878585466757756
0.58,0.2537,0.19878585466757756
0.58,0.2836,0.19878585466757756
0.58,0.194,0.19878585466757756
0.55,0.1045,0.20430467439982802
0.49,0.2836,0.215342313864329
0.47,0.1343,0.21902152701916267
0.44,0.0896,0.22454034675141316
0.47,0.0896,0.21902152701916267
0.47,0.0896,0.21902152701916267
0.41,0.0,0.23005916648366362
0.41,0.194,0.23005916648366362
0.44,0.2537,0.22454034675141316
0.49,0.1642,0.215342313864329
0.89,0.2537,0.14175805076765594
0.89,0.2537,0.14175805076765594
0.89,0.2239,0.14175805076765594
0.89,0.0896,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.89,0.0896,0.14175805076765594
0.89,0.1045,0.14175805076765594
0.89,0.1642,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.89,0.1642,0.14175805076765594
0.89,0.194,0.14175805076765594
0.83,0.1642,0.1527956902321569
0.79,0.1343,0.16015411654182418
0.79,0.1642,0.16015411654182418
0.74,0.194,0.16935214942890833
0.83,0.1642,0.1527956902321569
0.83,0.1045,0.1527956902321569
0.84,0.1642,0.15095608365474006
0.84,0.2985,0.15095608365474006
0.83,0.3284,0.1527956902321569
0.89,0.4179,0.14175805076765594
0.78,0.3284,0.161993723119241
0.83,0.2836,0.1527956902321569
0.83,0.3881,0.1527956902321569
0.83,0.3284,0.1527956902321569
0.83,0.194,0.1527956902321569
0.83,0.2836,0.1527956902321569
0.83,0.2836,0.1527956902321569
0.83,0.2537,0.1527956902321569
0.88,0.2836,0.14359765734507277
0.88,0.2537,0.14359765734507277
0.88,0.2836,0.14359765734507277
0.88,0.2537,0.14359765734507277
0.88,0.2537,0.14359765734507277
0.88,0.2537,0.14359765734507277
0.83,0.2537,0.1527956902321569
0.83,0.194,0.1527956902321569
0.88,0.2537,0.14359765734507277
0.83,0.2537,0.1527956902321569
0.83,0.2239,0.1527956902321569
0.83,0.1642,0.1527956902321569
0.88,0.2537,0.14359765734507277
0.88,0.2537,0.14359765734507277
0.88,0.194,0.14359765734507277
0.88,0.1642,0.14359765734507277
0.88,0.194,0.14359765734507277
0.88,0.1642,0.14359765734507277
0.88,0.1642,0.14359765734507277
0.88,0.1642,0.14359765734507277
0.88,0.1045,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.1045,0.14359765734507277
0.88,0.1642,0.14359765734507277
0.88,0.1045,0.14359765734507277
0.88,0.1045,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.83,0.0896,0.1527956902321569
0.83,0.0,0.1527956902321569
0.78,0.0,0.161993723119241
0.69,0.0,0.17855018231599248
0.74,0.0,0.16935214942890833
0.74,0.0,0.16935214942890833
0.7,0.1045,0.17671057573857565
0.65,0.0896,0.18590860862565978
0.66,0.1045,0.18406900204824295
0.66,0.1045,0.18406900204824295
0.66,0.1045,0.18406900204824295
0.66,0.2239,0.18406900204824295
0.66,0.1642,0.18406900204824295
0.7,0.1642,0.17671057573857565
0.74,0.1642,0.16935214942890833
0.79,0.1045,0.16015411654182418
0.74,0.194,0.16935214942890833
0.79,0.1642,0.16015411654182418
0.89,0.0896,0.14175805076765594
0.89,0.194,0.14175805076765594
0.94,0.0896,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.89,0.0896,0.14175805076765594
0.84,0.1343,0.15095608365474006
0.79,0.1045,0.16015411654182418
0.74,0.1343,0.16935214942890833
0.62,0.0,0.19142742835791027
0.52,0.1642,0.20982349413207851
0.52,0.1642,0.20982349413207851
0.52,0.1045,0.20982349413207851
0.59,0.1642,0.19694624809016076
0.55,0.194,0.20430467439982802
0.52,0.1343,0.20982349413207851
0.52,0.1343,0.20982349413207851
0.46,0.1045,0.2208611335965795
0.52,0.2537,0.20982349413207851
0.62,0.1642,0.19142742835791027
0.62,0.194,0.19142742835791027
0.62,0.194,0.19142742835791027
0.66,0.1642,0.18406900204824295
0.74,0.1343,0.16935214942890833
0.79,0.1642,0.16015411654182418
0.83,0.1642,0.1527956902321569
0.83,0.1642,0.1527956902321569
0.83,0.0896,0.1527956902321569
0.83,0.1045,0.1527956902321569
0.83,0.1343,0.1527956902321569
0.74,0.1642,0.16935214942890833
0.7,0.194,0.17671057573857565
0.53,0.0,0.20798388755466168
0.56,0.2985,0.2024650678224112
0.53,0.3284,0.20798388755466168
0.56,0.2239,0.2024650678224112
0.53,0.2985,0.20798388755466168
0.53,0.2239,0.20798388755466168
0.49,0.2985,0.215342313864329
0.55,0.2985,0.20430467439982802
0.52,0.3284,0.20982349413207851
0.62,0.3284,0.19142742835791027
0.62,0.1642,0.19142742835791027
0.66,0.1642,0.18406900204824295
0.66,0.2239,0.18406900204824295
0.66,0.2537,0.18406900204824295
0.58,0.3284,0.19878585466757756
0.58,0.2985,0.19878585466757756
0.58,0.194,0.19878585466757756
0.61,0.2239,0.1932670349353271
0.65,0.2239,0.18590860862565978
0.65,0.2239,0.18590860862565978
0.65,0.1642,0.18590860862565978
0.65,0.194,0.18590860862565978
0.5,0.3284,0.21350270728691217
0.42,0.2537,0.2282195599062468
0.37,0.2985,0.2374175927933309
0.37,0.0,0.2374175927933309
0.33,0.0,0.24477601910299823
0.33,0.0,0.24477601910299823
0.31,0.1642,0.2484552322578319
0.29,0.1343,0.25213444541266555
0.31,0.0896,0.2484552322578319
0.29,0.1642,0.25213444541266555
0.31,0.0,0.2484552322578319
0.27,0.1343,0.25581365856749916
0.33,0.1343,0.24477601910299823
0.4,0.1642,0.23189877306108042
0.45,0.1343,0.22270074017399633
0.58,0.1343,0.19878585466757756
0.57,0.2985,0.2006254612449944
0.65,0.194,0.18590860862565978
0.65,0.2239,0.18590860862565978
0.69,0.2537,0.17855018231599248
0.69,0.2239,0.17855018231599248
0.74,0.194,0.16935214942890833
0.74,0.194,0.16935214942890833
0.78,0.2537,0.161993723119241
0.74,0.2537,0.16935214942890833
0.74,0.2537,0.16935214942890833
0.7,0.1343,0.17671057573857565
0.7,0.2239,0.17671057573857565
0.66,0.2239,0.18406900204824295
0.56,0.2537,0.2024650678224112
0.53,0.2985,0.20798388755466168
0.47,0.2537,0.21902152701916267
0.42,0.2985,0.2282195599062468
0.38,0.3881,0.23557798621591408
0.45,0.4179,0.22270074017399633
0.4,0.3582,0.23189877306108042
0.45,0.3284,0.22270074017399633
0.5,0.2537,0.21350270728691217
0.49,0.6119,0.215342313864329
0.49,0.6119,0.215342313864329
0.7,0.1343,0.17671057573857565
0.7,0.0,0.17671057573857565
0.7,0.1045,0.17671057573857565
0.79,0.1343,0.16015411654182418
0.74,0.1642,0.16935214942890833
0.79,0.0,0.16015411654182418
0.84,0.0,0.15095608365474006
0.79,0.0,0.16015411654182418
0.7,0.194,0.17671057573857565
0.66,0.0896,0.18406900204824295
0.49,0.2836,0.215342313864329
0.47,0.0,0.21902152701916267
0.47,0.3284,0.21902152701916267
0.49,0.3582,0.215342313864329
0.47,0.2836,0.21902152701916267
0.47,0.2985,0.21902152701916267
0.41,0.2239,0.23005916648366362
0.47,0.2239,0.21902152701916267
0.41,0.2836,0.23005916648366362
0.46,0.1642,0.2208611335965795
0.52,0.194,0.20982349413207851
0.59,0.1045,0.19694624809016076
0.59,0.1045,0.19694624809016076
0.59,0.1343,0.19694624809016076
0.66,0.0,0.18406900204824295
0.62,0.1343,0.19142742835791027
0.7,0.0896,0.17671057573857565
0.7,0.0,0.17671057573857565
0.7,0.0,0.17671057573857565
0.79,0.194,0.16015411654182418
0.79,0.1642,0.16015411654182418
0.7,0.1045,0.17671057573857565
