hr,casual,Predicted Y
19,44,51.68430614346808
20,35,53.83210631692081
21,14,55.97990649037353
22,13,58.12770666382626
23,18,60.27550683727899
0,11,10.876102847866257
1,10,13.023903021318985
2,5,15.171703194771712
3,7,17.31950336822444
4,11,19.46730354167717
5,7,21.615103715129894
6,3,23.76290388858262
7,8,25.91070406203535
8,18,28.058504235488076
9,32,30.206304408940802
10,49,32.35410458239353
11,80,34.501904755846255
12,156,36.649704929298984
13,106,38.797505102751714
14,121,40.94530527620444
15,148,43.093105449657166
16,130,45.240905623109896
17,92,47.388705796562625
18,51,49.53650597001535
19,67,51.68430614346808
20,51,53.83210631692081
21,29,55.97990649037353
22,40,58.12770666382626
23,32,60.27550683727899
0,17,10.876102847866257
1,31,13.023903021318985
2,32,15.171703194771712
3,13,17.31950336822444
4,6,19.46730354167717
5,0,21.615103715129894
6,5,23.76290388858262
7,13,25.91070406203535
8,31,28.058504235488076
9,79,30.206304408940802
10,114,32.35410458239353
11,191,34.501904755846255
12,178,36.649704929298984
13,238,38.797505102751714
14,256,40.94530527620444
15,254,43.093105449657166
16,245,45.240905623109896
17,188,47.388705796562625
18,173,49.53650597001535
19,180,51.68430614346808
20,124,53.83210631692081
21,88,55.97990649037353
22,55,58.12770666382626
23,33,60.27550683727899
0,11,10.876102847866257
1,7,13.023903021318985
2,3,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,3,21.615103715129894
6,9,23.76290388858262
7,17,25.91070406203535
8,47,28.058504235488076
9,57,30.206304408940802
10,63,32.35410458239353
11,69,34.501904755846255
12,109,36.649704929298984
13,64,38.797505102751714
14,82,40.94530527620444
15,76,43.093105449657166
16,111,45.240905623109896
17,87,47.388705796562625
18,69,49.53650597001535
19,94,51.68430614346808
20,56,53.83210631692081
21,45,55.97990649037353
22,40,58.12770666382626
23,16,60.27550683727899
0,12,10.876102847866257
1,7,13.023903021318985
2,6,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,5,21.615103715129894
6,17,23.76290388858262
7,24,25.91070406203535
8,49,28.058504235488076
9,40,30.206304408940802
10,62,32.35410458239353
11,45,34.501904755846255
12,60,36.649704929298984
13,73,38.797505102751714
14,48,40.94530527620444
15,73,43.093105449657166
16,86,45.240905623109896
17,94,47.388705796562625
18,110,49.53650597001535
19,109,51.68430614346808
20,85,53.83210631692081
21,53,55.97990649037353
22,43,58.12770666382626
23,38,60.27550683727899
0,9,10.876102847866257
1,2,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,5,21.615103715129894
6,11,23.76290388858262
7,34,25.91070406203535
8,43,28.058504235488076
9,65,30.206304408940802
10,68,32.35410458239353
11,79,34.501904755846255
12,77,36.649704929298984
13,81,38.797505102751714
14,88,40.94530527620444
15,94,43.093105449657166
16,91,45.240905623109896
17,130,47.388705796562625
18,104,49.53650597001535
19,116,51.68430614346808
20,106,53.83210631692081
21,71,55.97990649037353
22,55,58.12770666382626
23,52,60.27550683727899
0,27,10.876102847866257
1,6,13.023903021318985
2,5,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,2,21.615103715129894
6,16,23.76290388858262
7,17,25.91070406203535
8,49,28.058504235488076
9,55,30.206304408940802
10,79,32.35410458239353
11,69,34.501904755846255
12,73,36.649704929298984
13,53,38.797505102751714
14,62,40.94530527620444
15,65,43.093105449657166
16,62,45.240905623109896
17,110,47.388705796562625
18,73,49.53650597001535
19,80,51.68430614346808
20,47,53.83210631692081
21,35,55.97990649037353
22,33,58.12770666382626
23,18,60.27550683727899
0,14,10.876102847866257
1,12,13.023903021318985
2,8,15.171703194771712
3,3,17.31950336822444
4,3,19.46730354167717
5,3,21.615103715129894
6,10,23.76290388858262
7,13,25.91070406203535
8,34,28.058504235488076
9,34,30.206304408940802
10,85,32.35410458239353
11,67,34.501904755846255
12,92,36.649704929298984
13,83,38.797505102751714
14,105,40.94530527620444
15,81,43.093105449657166
16,80,45.240905623109896
17,101,47.388705796562625
18,100,49.53650597001535
19,93,51.68430614346808
20,85,53.83210631692081
21,71,55.97990649037353
22,48,58.12770666382626
23,34,60.27550683727899
0,21,10.876102847866257
1,11,13.023903021318985
2,14,15.171703194771712
3,10,17.31950336822444
4,1,19.46730354167717
5,4,21.615103715129894
6,10,23.76290388858262
7,18,25.91070406203535
8,36,28.058504235488076
9,110,30.206304408940802
10,129,32.35410458239353
11,162,34.501904755846255
12,157,36.649704929298984
13,173,38.797505102751714
14,186,40.94530527620444
15,206,43.093105449657166
16,208,45.240905623109896
17,199,47.388705796562625
18,151,49.53650597001535
19,115,51.68430614346808
20,79,53.83210631692081
21,94,55.97990649037353
22,88,58.12770666382626
23,52,60.27550683727899
0,59,10.876102847866257
1,49,13.023903021318985
2,33,15.171703194771712
3,18,17.31950336822444
4,2,19.46730354167717
5,3,21.615103715129894
6,6,23.76290388858262
7,4,25.91070406203535
8,37,28.058504235488076
9,64,30.206304408940802
10,123,32.35410458239353
11,183,34.501904755846255
12,154,36.649704929298984
13,181,38.797505102751714
14,231,40.94530527620444
15,195,43.093105449657166
16,191,45.240905623109896
17,164,47.388705796562625
18,117,49.53650597001535
19,143,51.68430614346808
20,75,53.83210631692081
21,72,55.97990649037353
22,31,58.12770666382626
23,18,60.27550683727899
0,12,10.876102847866257
1,4,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,6,23.76290388858262
7,14,25.91070406203535
8,31,28.058504235488076
9,34,30.206304408940802
10,54,32.35410458239353
11,69,34.501904755846255
12,77,36.649704929298984
13,57,38.797505102751714
14,87,40.94530527620444
15,51,43.093105449657166
16,88,45.240905623109896
17,62,47.388705796562625
18,77,49.53650597001535
19,81,51.68430614346808
20,78,53.83210631692081
21,71,55.97990649037353
22,47,58.12770666382626
23,34,60.27550683727899
0,11,10.876102847866257
1,3,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,5,21.615103715129894
6,2,23.76290388858262
7,21,25.91070406203535
8,30,28.058504235488076
9,31,30.206304408940802
10,73,32.35410458239353
11,54,34.501904755846255
12,50,36.649704929298984
13,69,38.797505102751714
14,72,40.94530527620444
15,29,43.093105449657166
16,66,45.240905623109896
17,94,47.388705796562625
18,99,49.53650597001535
19,90,51.68430614346808
20,55,53.83210631692081
21,60,55.97990649037353
22,33,58.12770666382626
23,20,60.27550683727899
0,3,10.876102847866257
1,5,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,1,19.46730354167717
5,3,21.615103715129894
6,6,23.76290388858262
7,19,25.91070406203535
8,32,28.058504235488076
9,34,30.206304408940802
10,61,32.35410458239353
11,54,34.501904755846255
12,75,36.649704929298984
13,59,38.797505102751714
14,88,40.94530527620444
15,89,43.093105449657166
16,93,45.240905623109896
17,103,47.388705796562625
18,105,49.53650597001535
19,88,51.68430614346808
20,65,53.83210631692081
21,36,55.97990649037353
22,37,58.12770666382626
23,18,60.27550683727899
0,8,10.876102847866257
1,6,13.023903021318985
2,3,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,6,23.76290388858262
7,21,25.91070406203535
8,21,28.058504235488076
9,31,30.206304408940802
10,51,32.35410458239353
11,59,34.501904755846255
12,56,36.649704929298984
13,98,38.797505102751714
14,54,40.94530527620444
15,68,43.093105449657166
16,71,45.240905623109896
17,90,47.388705796562625
18,86,49.53650597001535
19,98,51.68430614346808
20,51,53.83210631692081
21,41,55.97990649037353
22,35,58.12770666382626
23,25,60.27550683727899
0,15,10.876102847866257
1,11,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,2,21.615103715129894
6,5,23.76290388858262
7,25,25.91070406203535
8,32,28.058504235488076
9,69,30.206304408940802
10,82,32.35410458239353
11,77,34.501904755846255
12,95,36.649704929298984
13,98,38.797505102751714
14,102,40.94530527620444
15,112,43.093105449657166
16,112,45.240905623109896
17,95,47.388705796562625
18,98,49.53650597001535
19,81,51.68430614346808
20,89,53.83210631692081
21,54,55.97990649037353
22,46,58.12770666382626
23,26,60.27550683727899
0,24,10.876102847866257
1,23,13.023903021318985
2,20,15.171703194771712
3,11,17.31950336822444
4,2,19.46730354167717
5,1,21.615103715129894
6,12,23.76290388858262
7,18,25.91070406203535
8,49,28.058504235488076
9,61,30.206304408940802
10,108,32.35410458239353
11,155,34.501904755846255
12,222,36.649704929298984
13,195,38.797505102751714
14,183,40.94530527620444
15,205,43.093105449657166
16,197,45.240905623109896
17,179,47.388705796562625
18,169,49.53650597001535
19,133,51.68430614346808
20,117,53.83210631692081
21,96,55.97990649037353
22,104,58.12770666382626
23,61,60.27550683727899
0,32,10.876102847866257
1,8,13.023903021318985
2,5,15.171703194771712
3,9,17.31950336822444
4,3,19.46730354167717
5,1,21.615103715129894
6,7,23.76290388858262
7,18,25.91070406203535
8,27,28.058504235488076
9,61,30.206304408940802
10,111,32.35410458239353
11,155,34.501904755846255
12,161,36.649704929298984
13,208,38.797505102751714
14,161,40.94530527620444
15,164,43.093105449657166
16,143,45.240905623109896
17,122,47.388705796562625
18,75,49.53650597001535
19,46,51.68430614346808
20,53,53.83210631692081
21,51,55.97990649037353
22,57,58.12770666382626
23,29,60.27550683727899
0,9,10.876102847866257
1,1,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,3,19.46730354167717
5,2,21.615103715129894
6,4,23.76290388858262
7,14,25.91070406203535
8,27,28.058504235488076
9,28,30.206304408940802
10,54,32.35410458239353
11,108,34.501904755846255
12,72,36.649704929298984
13,85,38.797505102751714
14,99,40.94530527620444
15,91,43.093105449657166
16,88,45.240905623109896
17,112,47.388705796562625
18,100,49.53650597001535
19,109,51.68430614346808
20,89,53.83210631692081
21,72,55.97990649037353
22,50,58.12770666382626
23,16,60.27550683727899
0,15,10.876102847866257
1,2,13.023903021318985
2,6,15.171703194771712
3,0,17.31950336822444
4,2,19.46730354167717
5,3,21.615103715129894
6,3,23.76290388858262
7,21,25.91070406203535
8,41,28.058504235488076
9,44,30.206304408940802
10,89,32.35410458239353
11,84,34.501904755846255
12,86,36.649704929298984
13,68,38.797505102751714
14,76,40.94530527620444
15,100,43.093105449657166
16,101,45.240905623109896
17,125,47.388705796562625
18,103,49.53650597001535
19,104,51.68430614346808
20,74,53.83210631692081
21,70,55.97990649037353
22,43,58.12770666382626
23,18,60.27550683727899
0,12,10.876102847866257
1,3,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,3,21.615103715129894
6,4,23.76290388858262
7,24,25.91070406203535
8,48,28.058504235488076
9,33,30.206304408940802
10,63,32.35410458239353
11,80,34.501904755846255
12,63,36.649704929298984
13,101,38.797505102751714
14,63,40.94530527620444
15,110,43.093105449657166
16,113,45.240905623109896
17,107,47.388705796562625
18,117,49.53650597001535
19,119,51.68430614346808
20,76,53.83210631692081
21,70,55.97990649037353
22,35,58.12770666382626
23,16,60.27550683727899
0,16,10.876102847866257
1,5,13.023903021318985
2,2,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,5,23.76290388858262
7,24,25.91070406203535
8,28,28.058504235488076
9,54,30.206304408940802
10,72,32.35410458239353
11,94,34.501904755846255
12,85,36.649704929298984
13,80,38.797505102751714
14,86,40.94530527620444
15,63,43.093105449657166
16,97,45.240905623109896
17,111,47.388705796562625
18,78,49.53650597001535
19,90,51.68430614346808
20,91,53.83210631692081
21,50,55.97990649037353
22,41,58.12770666382626
23,19,60.27550683727899
0,17,10.876102847866257
1,6,13.023903021318985
2,6,15.171703194771712
3,3,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,3,23.76290388858262
7,5,25.91070406203535
8,7,28.058504235488076
9,21,30.206304408940802
10,27,32.35410458239353
11,73,34.501904755846255
12,75,36.649704929298984
13,66,38.797505102751714
14,71,40.94530527620444
15,100,43.093105449657166
16,96,45.240905623109896
17,111,47.388705796562625
18,88,49.53650597001535
19,98,51.68430614346808
20,55,53.83210631692081
21,50,55.97990649037353
22,50,58.12770666382626
23,33,60.27550683727899
0,38,10.876102847866257
1,32,13.023903021318985
2,19,15.171703194771712
3,2,17.31950336822444
4,3,19.46730354167717
5,2,21.615103715129894
6,5,23.76290388858262
7,8,25.91070406203535
8,30,28.058504235488076
9,54,30.206304408940802
10,125,32.35410458239353
11,203,34.501904755846255
12,214,36.649704929298984
13,228,38.797505102751714
14,248,40.94530527620444
15,246,43.093105449657166
16,227,45.240905623109896
17,220,47.388705796562625
18,107,49.53650597001535
19,97,51.68430614346808
20,31,53.83210631692081
21,26,55.97990649037353
22,40,58.12770666382626
23,42,60.27550683727899
0,24,10.876102847866257
1,21,13.023903021318985
2,19,15.171703194771712
3,11,17.31950336822444
4,2,19.46730354167717
5,1,21.615103715129894
6,2,23.76290388858262
7,9,25.91070406203535
8,35,28.058504235488076
9,64,30.206304408940802
10,88,32.35410458239353
11,167,34.501904755846255
12,163,36.649704929298984
13,178,38.797505102751714
14,213,40.94530527620444
15,235,43.093105449657166
16,213,45.240905623109896
17,186,47.388705796562625
18,164,49.53650597001535
19,148,51.68430614346808
20,96,53.83210631692081
21,78,55.97990649037353
22,40,58.12770666382626
23,25,60.27550683727899
0,14,10.876102847866257
1,3,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,3,21.615103715129894
6,4,23.76290388858262
7,11,25.91070406203535
8,25,28.058504235488076
9,40,30.206304408940802
10,88,32.35410458239353
11,94,34.501904755846255
12,96,36.649704929298984
13,79,38.797505102751714
14,85,40.94530527620444
15,80,43.093105449657166
16,116,45.240905623109896
17,102,47.388705796562625
18,103,49.53650597001535
19,88,51.68430614346808
20,58,53.83210631692081
21,44,55.97990649037353
22,44,58.12770666382626
23,28,60.27550683727899
0,12,10.876102847866257
1,8,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,1,23.76290388858262
7,1,25.91070406203535
8,27,28.058504235488076
9,48,30.206304408940802
10,53,32.35410458239353
11,69,34.501904755846255
12,93,36.649704929298984
13,83,38.797505102751714
14,80,40.94530527620444
15,84,43.093105449657166
16,95,45.240905623109896
17,78,47.388705796562625
18,97,49.53650597001535
19,94,51.68430614346808
20,65,53.83210631692081
21,56,55.97990649037353
22,28,58.12770666382626
23,53,60.27550683727899
0,8,10.876102847866257
1,6,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,12,23.76290388858262
7,25,25.91070406203535
8,40,28.058504235488076
9,57,30.206304408940802
10,70,32.35410458239353
11,80,34.501904755846255
12,77,36.649704929298984
13,88,38.797505102751714
14,94,40.94530527620444
15,70,43.093105449657166
16,91,45.240905623109896
17,102,47.388705796562625
18,80,49.53650597001535
19,124,51.68430614346808
20,72,53.83210631692081
21,49,55.97990649037353
22,29,58.12770666382626
23,18,60.27550683727899
0,13,10.876102847866257
1,3,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,2,19.46730354167717
5,7,21.615103715129894
6,3,23.76290388858262
7,16,25.91070406203535
8,33,28.058504235488076
9,41,30.206304408940802
10,78,32.35410458239353
11,83,34.501904755846255
12,96,36.649704929298984
13,81,38.797505102751714
14,72,40.94530527620444
15,63,43.093105449657166
16,79,45.240905623109896
17,130,47.388705796562625
18,109,49.53650597001535
19,119,51.68430614346808
20,100,53.83210631692081
21,83,55.97990649037353
22,69,58.12770666382626
23,58,60.27550683727899
0,21,10.876102847866257
1,16,13.023903021318985
2,4,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,2,21.615103715129894
6,6,23.76290388858262
7,11,25.91070406203535
8,43,28.058504235488076
9,58,30.206304408940802
10,82,32.35410458239353
11,98,34.501904755846255
12,110,36.649704929298984
13,103,38.797505102751714
14,128,40.94530527620444
15,127,43.093105449657166
16,116,45.240905623109896
17,144,47.388705796562625
18,108,49.53650597001535
19,88,51.68430614346808
20,97,53.83210631692081
21,57,55.97990649037353
22,43,58.12770666382626
23,21,60.27550683727899
0,6,10.876102847866257
1,14,13.023903021318985
2,4,15.171703194771712
3,7,17.31950336822444
4,5,19.46730354167717
5,2,21.615103715129894
6,4,23.76290388858262
7,12,25.91070406203535
8,28,28.058504235488076
9,81,30.206304408940802
10,166,32.35410458239353
11,180,34.501904755846255
12,266,36.649704929298984
13,289,38.797505102751714
14,242,40.94530527620444
15,250,43.093105449657166
16,287,45.240905623109896
17,256,47.388705796562625
18,225,49.53650597001535
19,164,51.68430614346808
20,99,53.83210631692081
21,90,55.97990649037353
22,90,58.12770666382626
23,60,60.27550683727899
0,44,10.876102847866257
1,29,13.023903021318985
2,16,15.171703194771712
3,21,17.31950336822444
4,4,19.46730354167717
5,3,21.615103715129894
6,5,23.76290388858262
