hr,registered,Predicted Y
14,208,173.8789521128249
15,261,182.06894410927814
16,474,190.25893610573138
17,857,198.4489281021846
18,787,206.6389200986378
19,534,214.82891209509108
20,371,223.0189040915443
21,251,231.20889608799752
22,170,239.3988880844508
23,119,247.588880080904
0,41,59.2190641624796
1,10,67.40905615893283
2,7,75.59904815538607
3,3,83.7890401518393
4,10,91.97903214829253
5,42,100.16902414474578
6,158,108.359016141199
7,467,116.54900813765224
8,773,124.73900013410548
9,328,132.9289921305587
10,165,141.11898412701197
11,175,149.3089761234652
12,279,157.4989681199184
13,243,165.68896011637167
14,270,173.8789521128249
15,358,182.06894410927814
16,413,190.25893610573138
17,737,198.4489281021846
18,628,206.6389200986378
19,662,214.82891209509108
20,388,223.0189040915443
21,236,231.20889608799752
22,167,239.3988880844508
23,176,247.588880080904
0,60,59.2190641624796
1,29,67.40905615893283
2,16,75.59904815538607
3,6,83.7890401518393
4,8,91.97903214829253
5,33,100.16902414474578
6,140,108.359016141199
7,384,116.54900813765224
8,711,124.73900013410548
9,374,132.9289921305587
10,200,141.11898412701197
11,252,149.3089761234652
12,312,157.4989681199184
13,300,165.68896011637167
14,262,173.8789521128249
15,317,182.06894410927814
16,412,190.25893610573138
17,706,198.4489281021846
18,566,206.6389200986378
19,453,214.82891209509108
20,280,223.0189040915443
21,169,231.20889608799752
22,143,239.3988880844508
23,89,247.588880080904
0,218,59.2190641624796
1,123,67.40905615893283
2,60,75.59904815538607
3,13,83.7890401518393
4,9,91.97903214829253
5,11,100.16902414474578
6,23,108.359016141199
7,60,116.54900813765224
8,151,124.73900013410548
9,220,132.9289921305587
10,265,141.11898412701197
11,335,149.3089761234652
12,371,157.4989681199184
13,435,165.68896011637167
14,354,173.8789521128249
15,364,182.06894410927814
16,343,190.25893610573138
17,335,198.4489281021846
18,299,206.6389200986378
19,259,214.82891209509108
20,198,223.0189040915443
21,157,231.20889608799752
22,156,239.3988880844508
23,98,247.588880080904
0,103,59.2190641624796
1,96,67.40905615893283
2,58,75.59904815538607
3,25,83.7890401518393
4,10,91.97903214829253
5,6,100.16902414474578
6,20,108.359016141199
7,44,116.54900813765224
8,104,124.73900013410548
9,161,132.9289921305587
10,278,141.11898412701197
11,338,149.3089761234652
12,362,157.4989681199184
13,401,165.68896011637167
14,368,173.8789521128249
15,355,182.06894410927814
16,378,190.25893610573138
17,346,198.4489281021846
18,319,206.6389200986378
19,268,214.82891209509108
20,198,223.0189040915443
21,156,231.20889608799752
22,87,239.3988880844508
23,78,247.588880080904
0,31,59.2190641624796
1,24,67.40905615893283
2,5,75.59904815538607
3,2,83.7890401518393
4,9,91.97903214829253
5,38,100.16902414474578
6,141,108.359016141199
7,461,116.54900813765224
8,713,124.73900013410548
9,328,132.9289921305587
10,125,141.11898412701197
11,175,149.3089761234652
12,211,157.4989681199184
13,109,165.68896011637167
14,128,173.8789521128249
15,190,182.06894410927814
16,371,190.25893610573138
17,670,198.4489281021846
18,540,206.6389200986378
19,227,214.82891209509108
20,237,223.0189040915443
21,190,231.20889608799752
22,118,239.3988880844508
23,72,247.588880080904
0,45,59.2190641624796
1,9,67.40905615893283
2,1,75.59904815538607
3,2,83.7890401518393
4,7,91.97903214829253
5,47,100.16902414474578
6,168,108.359016141199
7,505,116.54900813765224
8,800,124.73900013410548
9,323,132.9289921305587
10,157,141.11898412701197
11,172,149.3089761234652
12,256,157.4989681199184
13,260,165.68896011637167
14,214,173.8789521128249
15,270,182.06894410927814
16,367,190.25893610573138
17,839,198.4489281021846
18,767,206.6389200986378
19,491,214.82891209509108
20,397,223.0189040915443
21,176,231.20889608799752
22,163,239.3988880844508
23,176,247.588880080904
0,48,59.2190641624796
1,14,67.40905615893283
2,12,75.59904815538607
3,7,83.7890401518393
4,4,91.97903214829253
5,39,100.16902414474578
6,171,108.359016141199
7,449,116.54900813765224
8,779,124.73900013410548
9,344,132.9289921305587
10,168,141.11898412701197
11,156,149.3089761234652
12,261,157.4989681199184
13,237,165.68896011637167
14,188,173.8789521128249
15,239,182.06894410927814
16,396,190.25893610573138
17,766,198.4489281021846
18,794,206.6389200986378
19,467,214.82891209509108
20,360,223.0189040915443
21,301,231.20889608799752
22,198,239.3988880844508
23,84,247.588880080904
0,53,59.2190641624796
1,14,67.40905615893283
2,13,75.59904815538607
3,5,83.7890401518393
4,5,91.97903214829253
5,41,100.16902414474578
6,150,108.359016141199
7,488,116.54900813765224
8,803,124.73900013410548
9,346,132.9289921305587
10,158,141.11898412701197
11,189,149.3089761234652
12,284,157.4989681199184
13,236,165.68896011637167
14,191,173.8789521128249
15,284,182.06894410927814
16,356,190.25893610573138
17,788,198.4489281021846
18,720,206.6389200986378
19,471,214.82891209509108
20,348,223.0189040915443
21,245,231.20889608799752
22,202,239.3988880844508
23,111,247.588880080904
0,51,59.2190641624796
1,12,67.40905615893283
2,9,75.59904815538607
3,5,83.7890401518393
4,5,91.97903214829253
5,35,100.16902414474578
6,126,108.359016141199
7,149,116.54900813765224
8,447,124.73900013410548
9,363,132.9289921305587
10,198,141.11898412701197
11,211,149.3089761234652
12,258,157.4989681199184
13,288,165.68896011637167
14,277,173.8789521128249
15,302,182.06894410927814
16,434,190.25893610573138
17,377,198.4489281021846
18,212,206.6389200986378
19,213,214.82891209509108
20,216,223.0189040915443
21,189,231.20889608799752
22,176,239.3988880844508
23,118,247.588880080904
0,110,59.2190641624796
1,93,67.40905615893283
2,69,75.59904815538607
3,27,83.7890401518393
4,9,91.97903214829253
5,7,100.16902414474578
6,26,108.359016141199
7,59,116.54900813765224
8,164,124.73900013410548
9,257,132.9289921305587
10,312,141.11898412701197
11,408,149.3089761234652
12,436,157.4989681199184
13,441,165.68896011637167
14,376,173.8789521128249
15,403,182.06894410927814
16,366,190.25893610573138
17,384,198.4489281021846
18,356,206.6389200986378
19,268,214.82891209509108
20,198,223.0189040915443
21,224,231.20889608799752
22,155,239.3988880844508
23,136,247.588880080904
0,119,59.2190641624796
1,97,67.40905615893283
2,88,75.59904815538607
3,29,83.7890401518393
4,13,91.97903214829253
5,4,100.16902414474578
6,18,108.359016141199
7,43,116.54900813765224
8,104,124.73900013410548
9,192,132.9289921305587
10,276,141.11898412701197
11,356,149.3089761234652
12,439,157.4989681199184
13,383,165.68896011637167
14,405,173.8789521128249
15,383,182.06894410927814
16,409,190.25893610573138
17,338,198.4489281021846
18,342,206.6389200986378
19,216,214.82891209509108
20,160,223.0189040915443
21,124,231.20889608799752
22,95,239.3988880844508
23,59,247.588880080904
0,28,59.2190641624796
1,11,67.40905615893283
2,4,75.59904815538607
3,5,83.7890401518393
4,6,91.97903214829253
5,44,100.16902414474578
6,140,108.359016141199
7,437,116.54900813765224
8,696,124.73900013410548
9,335,132.9289921305587
10,161,141.11898412701197
11,148,149.3089761234652
12,231,157.4989681199184
13,227,165.68896011637167
14,209,173.8789521128249
15,222,182.06894410927814
16,444,190.25893610573138
17,838,198.4489281021846
18,726,206.6389200986378
19,478,214.82891209509108
20,382,223.0189040915443
21,155,231.20889608799752
22,158,239.3988880844508
23,143,247.588880080904
0,32,59.2190641624796
1,16,67.40905615893283
2,6,75.59904815538607
3,1,83.7890401518393
4,6,91.97903214829253
5,49,100.16902414474578
6,152,108.359016141199
7,519,116.54900813765224
8,733,124.73900013410548
9,305,132.9289921305587
10,171,141.11898412701197
11,201,149.3089761234652
12,298,157.4989681199184
13,244,165.68896011637167
14,229,173.8789521128249
15,270,182.06894410927814
16,433,190.25893610573138
17,871,198.4489281021846
18,762,206.6389200986378
19,457,214.82891209509108
20,334,223.0189040915443
21,260,231.20889608799752
22,174,239.3988880844508
23,102,247.588880080904
0,39,59.2190641624796
1,23,67.40905615893283
2,6,75.59904815538607
3,4,83.7890401518393
4,5,91.97903214829253
5,52,100.16902414474578
6,162,108.359016141199
7,506,116.54900813765224
8,777,124.73900013410548
9,349,132.9289921305587
10,142,141.11898412701197
11,189,149.3089761234652
12,268,157.4989681199184
13,241,165.68896011637167
14,237,173.8789521128249
15,245,182.06894410927814
16,465,190.25893610573138
17,876,198.4489281021846
18,795,206.6389200986378
19,522,214.82891209509108
20,396,223.0189040915443
21,280,231.20889608799752
22,208,239.3988880844508
23,111,247.588880080904
0,57,59.2190641624796
1,22,67.40905615893283
2,15,75.59904815538607
3,8,83.7890401518393
4,4,91.97903214829253
5,53,100.16902414474578
6,168,108.359016141199
7,477,116.54900813765224
8,746,124.73900013410548
9,320,132.9289921305587
10,172,141.11898412701197
11,181,149.3089761234652
12,258,157.4989681199184
13,264,165.68896011637167
14,214,173.8789521128249
15,242,182.06894410927814
16,407,190.25893610573138
17,774,198.4489281021846
18,732,206.6389200986378
19,497,214.82891209509108
20,319,223.0189040915443
21,247,231.20889608799752
22,185,239.3988880844508
23,122,247.588880080904
0,65,59.2190641624796
1,32,67.40905615893283
2,15,75.59904815538607
3,8,83.7890401518393
4,4,91.97903214829253
5,47,100.16902414474578
6,142,108.359016141199
7,408,116.54900813765224
8,714,124.73900013410548
9,347,132.9289921305587
10,156,141.11898412701197
11,222,149.3089761234652
12,302,157.4989681199184
13,260,165.68896011637167
14,252,173.8789521128249
15,306,182.06894410927814
16,445,190.25893610573138
17,692,198.4489281021846
18,584,206.6389200986378
19,399,214.82891209509108
20,271,223.0189040915443
21,252,231.20889608799752
22,180,239.3988880844508
23,159,247.588880080904
0,132,59.2190641624796
1,123,67.40905615893283
2,71,75.59904815538607
3,21,83.7890401518393
4,12,91.97903214829253
5,7,100.16902414474578
6,29,108.359016141199
7,79,116.54900813765224
8,187,124.73900013410548
9,240,132.9289921305587
10,314,141.11898412701197
11,388,149.3089761234652
12,404,157.4989681199184
13,450,165.68896011637167
14,425,173.8789521128249
15,401,182.06894410927814
16,355,190.25893610573138
17,370,198.4489281021846
18,318,206.6389200986378
19,233,214.82891209509108
20,238,223.0189040915443
21,160,231.20889608799752
22,116,239.3988880844508
23,136,247.588880080904
0,97,59.2190641624796
1,111,67.40905615893283
2,99,75.59904815538607
3,61,83.7890401518393
4,19,91.97903214829253
5,22,100.16902414474578
6,32,108.359016141199
7,48,116.54900813765224
8,118,124.73900013410548
9,206,132.9289921305587
10,314,141.11898412701197
11,352,149.3089761234652
12,373,157.4989681199184
13,316,165.68896011637167
14,304,173.8789521128249
15,225,182.06894410927814
16,251,190.25893610573138
17,188,198.4489281021846
18,136,206.6389200986378
19,47,214.82891209509108
20,51,223.0189040915443
21,44,231.20889608799752
22,35,239.3988880844508
23,12,247.588880080904
0,20,59.2190641624796
13,105,165.68896011637167
14,118,173.8789521128249
15,114,182.06894410927814
16,83,190.25893610573138
17,105,198.4489281021846
18,139,206.6389200986378
19,109,214.82891209509108
20,76,223.0189040915443
21,60,231.20889608799752
22,64,239.3988880844508
23,36,247.588880080904
0,16,59.2190641624796
1,8,67.40905615893283
2,7,75.59904815538607
3,3,83.7890401518393
4,5,91.97903214829253
5,24,100.16902414474578
6,116,108.359016141199
7,334,116.54900813765224
8,615,124.73900013410548
9,280,132.9289921305587
10,147,141.11898412701197
11,152,149.3089761234652
12,197,157.4989681199184
13,191,165.68896011637167
14,179,173.8789521128249
15,197,182.06894410927814
16,373,190.25893610573138
17,684,198.4489281021846
18,556,206.6389200986378
19,383,214.82891209509108
20,259,223.0189040915443
21,180,231.20889608799752
22,147,239.3988880844508
23,94,247.588880080904
0,52,59.2190641624796
1,22,67.40905615893283
2,10,75.59904815538607
3,10,83.7890401518393
4,8,91.97903214829253
5,39,100.16902414474578
6,146,108.359016141199
7,414,116.54900813765224
8,668,124.73900013410548
9,310,132.9289921305587
10,133,141.11898412701197
11,156,149.3089761234652
12,198,157.4989681199184
13,199,165.68896011637167
14,154,173.8789521128249
15,179,182.06894410927814
16,313,190.25893610573138
17,652,198.4489281021846
18,628,206.6389200986378
19,424,214.82891209509108
20,280,223.0189040915443
21,238,231.20889608799752
22,175,239.3988880844508
23,112,247.588880080904
0,40,59.2190641624796
1,19,67.40905615893283
2,7,75.59904815538607
3,3,83.7890401518393
4,6,91.97903214829253
5,25,100.16902414474578
6,120,108.359016141199
7,349,116.54900813765224
8,656,124.73900013410548
9,355,132.9289921305587
10,183,141.11898412701197
11,179,149.3089761234652
12,240,157.4989681199184
13,230,165.68896011637167
14,199,173.8789521128249
15,255,182.06894410927814
16,373,190.25893610573138
17,581,198.4489281021846
18,490,206.6389200986378
19,336,214.82891209509108
20,207,223.0189040915443
21,133,231.20889608799752
22,135,239.3988880844508
23,108,247.588880080904
0,99,59.2190641624796
1,83,67.40905615893283
2,36,75.59904815538607
3,22,83.7890401518393
4,8,91.97903214829253
5,8,100.16902414474578
6,17,108.359016141199
7,58,116.54900813765224
8,132,124.73900013410548
9,188,132.9289921305587
10,260,141.11898412701197
11,284,149.3089761234652
12,320,157.4989681199184
13,339,165.68896011637167
14,319,173.8789521128249
15,331,182.06894410927814
16,292,190.25893610573138
17,298,198.4489281021846
18,239,206.6389200986378
19,217,214.82891209509108
20,158,223.0189040915443
21,135,231.20889608799752
22,133,239.3988880844508
23,133,247.588880080904
0,97,59.2190641624796
1,139,67.40905615893283
2,31,75.59904815538607
3,10,83.7890401518393
4,7,91.97903214829253
5,5,100.16902414474578
6,14,108.359016141199
7,39,116.54900813765224
8,115,124.73900013410548
9,161,132.9289921305587
10,287,141.11898412701197
11,311,149.3089761234652
12,354,157.4989681199184
13,371,165.68896011637167
14,360,173.8789521128249
15,300,182.06894410927814
16,316,190.25893610573138
17,270,198.4489281021846
18,206,206.6389200986378
19,203,214.82891209509108
20,134,223.0189040915443
21,71,231.20889608799752
22,64,239.3988880844508
23,41,247.588880080904
0,20,59.2190641624796
1,8,67.40905615893283
2,4,75.59904815538607
3,3,83.7890401518393
4,11,91.97903214829253
5,38,100.16902414474578
6,135,108.359016141199
7,453,116.54900813765224
8,629,124.73900013410548
9,239,132.9289921305587
10,112,141.11898412701197
11,119,149.3089761234652
12,206,157.4989681199184
13,183,165.68896011637167
14,165,173.8789521128249
15,207,182.06894410927814
16,325,190.25893610573138
17,604,198.4489281021846
18,523,206.6389200986378
19,361,214.82891209509108
20,228,223.0189040915443
21,144,231.20889608799752
22,111,239.3988880844508
23,53,247.588880080904
0,18,59.2190641624796
1,8,67.40905615893283
2,2,75.59904815538607
3,4,83.7890401518393
4,7,91.97903214829253
5,40,100.16902414474578
6,143,108.359016141199
7,378,116.54900813765224
8,568,124.73900013410548
9,338,132.9289921305587
10,189,141.11898412701197
11,177,149.3089761234652
12,217,157.4989681199184
13,232,165.68896011637167
14,196,173.8789521128249
15,227,182.06894410927814
16,369,190.25893610573138
17,597,198.4489281021846
18,477,206.6389200986378
19,356,214.82891209509108
20,218,223.0189040915443
21,137,231.20889608799752
22,136,239.3988880844508
23,186,247.588880080904
0,234,59.2190641624796
1,86,67.40905615893283
2,68,75.59904815538607
3,9,83.7890401518393
4,9,91.97903214829253
5,27,100.16902414474578
6,115,108.359016141199
7,314,116.54900813765224
8,583,124.73900013410548
9,351,132.9289921305587
10,151,141.11898412701197
11,132,149.3089761234652
12,188,157.4989681199184
13,158,165.68896011637167
14,142,173.8789521128249
15,178,182.06894410927814
16,250,190.25893610573138
17,501,198.4489281021846
18,448,206.6389200986378
19,302,214.82891209509108
20,249,223.0189040915443
21,121,231.20889608799752
22,56,239.3988880844508
23,37,247.588880080904
0,14,59.2190641624796
1,11,67.40905615893283
2,5,75.59904815538607
4,9,91.97903214829253
5,35,100.16902414474578
6,122,108.359016141199
7,411,116.54900813765224
8,652,124.73900013410548
9,253,132.9289921305587
10,148,141.11898412701197
11,155,149.3089761234652
12,202,157.4989681199184
13,195,165.68896011637167
14,149,173.8789521128249
15,201,182.06894410927814
16,321,190.25893610573138
17,556,198.4489281021846
18,491,206.6389200986378
19,359,214.82891209509108
20,235,223.0189040915443
21,222,231.20889608799752
22,147,239.3988880844508
23,82,247.588880080904
0,46,59.2190641624796
1,17,67.40905615893283
